Date,Close,High,Low,Open,Volume
2016-09-21,100.86,101.1,99.77,100.11,614159
2016-09-22,100.89,101.61,100.61,101.5,718166
2016-09-23,99.64,101.22,99.53,100.17,888121
2016-09-26,97.86,99.01,97.39,98.14,1004612
2016-09-27,98.37,98.49,96.75,97.42,929363
2016-09-28,99.15,99.5489,98.3,99.05,885623
2016-09-29,97.42,99.42,96.715,98.89,773297
2016-09-30,99.77,100.34,98.26,98.7,958204
2016-10-03,100.83,101.59,99.14,99.14,938341
2016-10-04,101.03,101.96,100.8,101.21,920590
2016-10-05,103.19,103.64,101.2,101.75,920683
2016-10-06,102.81,103.46,102.2,103.09,577871
2016-10-07,101.16,102.72,100.62,102.72,903400
2016-10-10,101.62,102.46,101.46,102.17,567179
2016-10-11,99.69,101.83,99.13,101.36,694860
2016-10-12,100.09,100.92,99.62,99.92,542849
2016-10-13,98.7,98.91,96.87,98.7,706202
2016-10-14,97.08,99.97,97.08,99.01,1236125
2016-10-17,96.4,97.55,96.265,97.08,921778
2016-10-18,97.13,97.89,96.92,97.61,766301
2016-10-19,98.09,98.52,97.435,97.76,700013
2016-10-20,97.85,98.9,97.65,97.97,728471
2016-10-21,97.57,97.835,96.73,96.73,700081
2016-10-24,97.98,99.45,97.87,98.29,902514
2016-10-25,97.23,98.34,96.99,98.02,937712
2016-10-26,90.13,96.41,90.11,96.41,2710503
2016-10-27,90.89,91.205,89.49,90.44,2488828
2016-10-28,89.23,91.02,89.01,90.96,1425007
2016-10-31,88.39,89.71,87.7003,89.38,1661298
2016-11-01,87.7,89.345,86.965,88.97,1283215
2016-11-02,86.76,87.628,86.25,87.29,1002677
2016-11-03,87.55,88.7,86.56,86.61,1975182
2016-11-04,87.77,89.11,87.22,87.7,1260465
2016-11-07,91.2,91.28,89.55,89.91,1173087
2016-11-08,90.73,91.34,89.61,90.83,714628
2016-11-09,102.0,102.12,91.46,91.72,3674969
2016-11-10,109.89,111.88,103.94,104.5,4188710
2016-11-11,110.85,111.05,108.81,109.31,1839836
2016-11-14,114.26,115.29,112.33,112.59,2013083
2016-11-15,114.22,114.3,111.45,113.13,1800980
2016-11-16,114.0,114.25,112.99,113.22,1087805
2016-11-17,113.59,115.5,113.09,114.38,1370703
2016-11-18,113.14,114.75,113.04,113.55,1087487
2016-11-21,114.24,114.555,113.24,114.09,826271
2016-11-22,113.79,115.24,112.86,114.42,960683
2016-11-23,113.69,114.64,112.82,114.01,831188
2016-11-24,113.69,113.69,113.69,113.69,0
2016-11-25,114.46,114.53,113.49,114.24,338037
2016-11-28,112.5,114.06,112.0,112.98,1046433
2016-11-29,112.06,113.84,111.96,112.87,1077357
2016-11-30,114.21,114.67,113.07,113.29,1426196
2016-12-01,115.04,116.72,114.61,115.43,1225772
2016-12-02,113.47,114.95,112.95,114.89,860883
2016-12-05,114.63,115.18,113.35,113.99,1122721
2016-12-06,115.2,115.73,114.04,115.73,1806182
2016-12-07,116.76,117.06,114.73,114.82,1177114
2016-12-08,118.9,119.32,116.795,117.44,1092913
2016-12-09,118.57,118.94,116.92,118.94,1029760
2016-12-12,115.36,118.325,115.18,118.19,943291
2016-12-13,114.88,116.85,113.8,115.94,975536
2016-12-14,112.93,115.71,112.46,114.12,1942709
2016-12-15,114.4,115.54,112.51,113.29,1358099
2016-12-16,111.73,114.88,111.5,114.69,2095896
2016-12-19,111.41,111.91,110.05,111.65,1510938
2016-12-20,113.48,113.73,112.64,112.64,845037
2016-12-21,112.91,113.48,112.12,113.35,627331
2016-12-22,111.76,112.7837,111.38,112.76,665821
